instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation,source_file
ALOS3,RAIZ4,1Year,1T,spearman,3,-0.7001705379459845,5.906909465789795,0.582801342010498,1494794,2328423,153297,153297,102641,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,UGPA3,1Year,1ms,kendall,8,0.0192287254714058,12.807265281677246,1.7306647300720217,4486771,1794061,4486771,1794061,5468662,,correlation_instrument_combinations_part_3_736975_backup.csv
HYPE3,TOTS3,1Year,1ms,spearman,3,0.7855203325855127,6.652629375457764,1.1478726863861084,1465959,1702042,1465959,1702042,3149957,,correlation_instrument_combinations_part_3_736975_backup.csv
RADL3,TIMS3,1Year,1T,kendall,9,-0.3201074004671254,7.302910566329956,0.5831670761108398,2764740,2024239,153293,153297,102355,,correlation_instrument_combinations_part_3_736975_backup.csv
CXSE3,VALE3,1Year,1S,spearman,9,0.1756837403131222,16.391083240509033,1.013561487197876,1692802,4355401,9197780,7811393,2402436,,correlation_instrument_combinations_part_3_736975_backup.csv
CPLE6,VIVT3,1Year,1T,kendall,5,-0.3341574588550988,7.802897930145264,0.6189265251159668,3024581,2100935,153297,153297,102619,,correlation_instrument_combinations_part_3_736975_backup.csv
CPLE6,ENEV3,1Year,1H,pearson,1,0.9140485109835,6.995495319366455,0.0015718936920166,3024581,2096459,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
B3SA3,COGN3,1Year,1H,spearman,8,0.6600900697280585,10.837880849838257,0.5887939929962158,4557170,2640596,2170,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIG4,RDOR3,1Year,1D,spearman,1,,7.379607677459717,,3095210,2306821,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
GGBR4,SMFT3,1Year,1T,pearson,7,-0.372854321345842,6.460625171661377,0.0026116371154785,2814658,1640080,153293,153299,102614,,correlation_instrument_combinations_part_3_736975_backup.csv
CSNA3,MGLU3,1Year,1S,kendall,9,0.1831379751463193,14.253271341323853,0.9938743114471436,1753841,2337273,9197573,9197569,2201763,,correlation_instrument_combinations_part_3_736975_backup.csv
BRAV3,ITUB4,1Year,1D,kendall,6,,9.166823148727415,,2211028,4553920,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
CXSE3,RENT3,1Year,1D,kendall,10,,6.447156429290772,,1692802,3085387,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
MULT3,RAIZ4,1Year,1S,spearman,3,-0.6665511167889195,14.221336126327516,0.9194660186767578,1704767,2328423,9197819,9197779,2134556,,correlation_instrument_combinations_part_3_736975_backup.csv
B3SA3,VBBR3,1Year,1D,pearson,7,,10.071418762207031,,4557170,2642833,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,VIVT3,1Year,1S,pearson,5,-0.4209572461920763,17.833967924118042,0.0512366294860839,4486771,2100935,9197770,9197775,2901813,,correlation_instrument_combinations_part_3_736975_backup.csv
LREN3,RAIZ4,1Year,1D,spearman,5,,7.513335466384888,,3132116,2328423,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BPAC11,ENEV3,1Year,1H,kendall,6,0.8250572048020709,7.407470941543579,0.5574371814727783,2880579,2096459,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
PETR4,SUZB3,1Year,1T,pearson,10,0.8122623446536864,11.47559690475464,0.0025129318237304,5783697,2157162,130197,130197,88955,,correlation_instrument_combinations_part_3_736975_backup.csv
B3SA3,BBAS3,1Year,1D,spearman,6,,13.130178213119509,,4557170,4920259,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
ELET3,PRIO3,1Year,1ms,kendall,6,-0.3724960102045803,11.829810380935667,1.8168954849243164,3059464,2583061,3059464,2583061,5139609,,correlation_instrument_combinations_part_3_736975_backup.csv
B3SA3,CMIG4,1Year,1ms,pearson,1,-0.1137310441446142,13.977251768112184,0.170194387435913,4557170,3095210,4557170,3095210,7147290,,correlation_instrument_combinations_part_3_736975_backup.csv
ASAI3,BBDC4,1Year,1ms,kendall,2,0.5260663020059805,15.66658639907837,2.069675922393799,3149833,4490500,3149833,4490500,7035586,,correlation_instrument_combinations_part_3_736975_backup.csv
VBBR3,VIVA3,1Year,1ms,spearman,3,0.907710938561828,8.825988531112671,1.3850955963134766,2642833,1574493,2642833,1574493,4206047,,correlation_instrument_combinations_part_3_736975_backup.csv
RAIZ4,USIM5,1Year,1ms,pearson,7,0.4820637224689792,6.7117695808410645,0.078521728515625,2328423,1588823,2328423,1588823,3571159,,correlation_instrument_combinations_part_3_736975_backup.csv
ALOS3,GGBR4,1Year,1H,kendall,7,-0.042952169290768,6.429255485534668,0.56595778465271,1494794,2814658,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC3,BRAV3,1Year,1ms,spearman,9,-0.543911949562595,8.226786375045776,1.2685143947601318,1739149,2211028,1739149,2211028,3921573,,correlation_instrument_combinations_part_3_736975_backup.csv
PETR4,POMO4,1Year,1ms,spearman,4,-0.1810740443247243,17.199506282806396,2.149139881134033,5783697,2603793,5783697,2603793,8037692,,correlation_instrument_combinations_part_3_736975_backup.csv
ELET3,ENGI11,1Year,1D,pearson,3,,6.558853387832642,,3059464,1490072,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
RADL3,VAMO3,1Year,1H,pearson,5,0.4943839121559429,6.550809621810913,0.0015125274658203,2764740,1938079,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,MGLU3,1Year,1ms,pearson,2,0.6249726258019821,12.514569997787476,0.1590199470520019,4486771,2337273,4486771,2337273,6802065,,correlation_instrument_combinations_part_3_736975_backup.csv
ALOS3,B3SA3,1Year,1T,pearson,10,0.6672121570001577,8.400343656539917,0.0017709732055664,1494794,4557170,153297,130190,88944,,correlation_instrument_combinations_part_3_736975_backup.csv
POMO4,PRIO3,1Year,1D,spearman,2,,7.047179937362671,,2603793,2583061,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
RAIL3,VALE3,1Year,1T,pearson,5,-0.4964721820444333,10.15014100074768,0.0019152164459228,3015133,4355401,153293,130190,88946,,correlation_instrument_combinations_part_3_736975_backup.csv
CSNA3,KLBN11,1Year,1H,spearman,7,0.4804644880328641,5.383514642715454,0.5681040287017822,1753841,1706371,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIG4,PRIO3,1Year,1T,pearson,8,-0.0539888021365391,7.798552513122559,0.0017004013061523,3095210,2583061,153297,130197,88924,,correlation_instrument_combinations_part_3_736975_backup.csv
BEEF3,VBBR3,1Year,1ms,pearson,2,0.4210038362722885,8.132508516311646,0.0995993614196777,1994111,2642833,1994111,2642833,4621097,,correlation_instrument_combinations_part_3_736975_backup.csv
ENEV3,ITUB4,1Year,1T,spearman,8,0.9342168311227728,9.835529565811155,0.5972826480865479,2096459,4553920,130190,130190,88898,,correlation_instrument_combinations_part_3_736975_backup.csv
ELET3,PRIO3,1Year,1T,spearman,3,-0.6116256780586926,8.347075462341309,0.5856227874755859,3059464,2583061,153297,130197,88919,,correlation_instrument_combinations_part_3_736975_backup.csv
SBSP3,UGPA3,1Year,1ms,spearman,4,0.7546727799851337,8.017595052719116,1.2185513973236084,2043096,1794061,2043096,1794061,3464732,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIG4,MGLU3,1Year,1D,spearman,3,,7.431431293487549,,3095210,2337273,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BBSE3,VAMO3,1Year,1D,pearson,6,,5.393777132034302,,2027918,1938079,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
MGLU3,VIVA3,1Year,1ms,pearson,2,0.1238324021180229,6.920310974121094,0.0847060680389404,2337273,1574493,2337273,1574493,3898185,,correlation_instrument_combinations_part_3_736975_backup.csv
BBSE3,MRVE3,1Year,1D,kendall,9,,5.152803659439087,,2027918,1758559,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
VBBR3,VIVT3,1Year,1ms,pearson,1,-0.5029019743049207,8.410259485244751,0.1123912334442138,2642833,2100935,2642833,2100935,4679854,,correlation_instrument_combinations_part_3_736975_backup.csv
POMO4,RAIL3,1Year,1H,kendall,6,-0.2496584089927682,8.203758955001831,0.5647599697113037,2603793,3015133,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
ALOS3,MRVE3,1Year,1D,spearman,10,,4.478577375411987,,1494794,1758559,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
CYRE3,ELET3,1Year,1T,kendall,2,0.7145077539976805,7.513598680496216,0.5800166130065918,1990807,3059464,153297,153297,102542,,correlation_instrument_combinations_part_3_736975_backup.csv
PRIO3,VIVT3,1Year,1D,pearson,6,,6.390341758728027,,2583061,2100935,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BPAC11,CYRE3,1Year,1H,pearson,10,0.9457868860614552,6.657969236373901,0.0017623901367187,2880579,1990807,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
ITUB4,RDOR3,1Year,1H,pearson,6,0.940456145296382,9.914459705352783,0.0015568733215332,4553920,2306821,2170,2555,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC3,MGLU3,1Year,1ms,pearson,3,0.2858350519576573,7.387772798538208,0.086824893951416,1739149,2337273,1739149,2337273,4050645,,correlation_instrument_combinations_part_3_736975_backup.csv
BBSE3,GGBR4,1Year,1T,kendall,1,-0.2019600143257058,7.421364068984985,0.6068921089172363,2027918,2814658,153297,153293,102549,,correlation_instrument_combinations_part_3_736975_backup.csv
HYPE3,ITSA4,1Year,1D,kendall,9,,7.14696216583252,,1465959,3800661,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC4,BEEF3,1Year,1ms,pearson,5,0.3340670893374398,12.155710220336914,0.1486799716949463,4490500,1994111,4490500,1994111,6289713,,correlation_instrument_combinations_part_3_736975_backup.csv
BRAV3,MGLU3,1Year,1D,pearson,5,,6.179082632064819,,2211028,2337273,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
CPLE6,VAMO3,1Year,1D,pearson,8,,6.738802194595337,,3024581,1938079,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
TOTS3,VAMO3,1Year,1D,pearson,9,,4.999884366989136,,1702042,1938079,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
RAIZ4,USIM5,1Year,1T,pearson,7,0.5041607136118207,5.852675437927246,0.0016977787017822,2328423,1588823,153297,130197,88960,,correlation_instrument_combinations_part_3_736975_backup.csv
EQTL3,VIVA3,1Year,1H,pearson,6,0.7562524841737795,6.639503240585327,0.0009551048278808,2934890,1574493,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC4,VAMO3,1Year,1S,spearman,8,-0.5205073403371069,17.304165601730347,1.0550925731658936,4490500,1938079,7811393,9197783,2745100,,correlation_instrument_combinations_part_3_736975_backup.csv
ELET3,SBSP3,1Year,1D,kendall,2,,7.079638481140137,,3059464,2043096,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,GGBR4,1Year,1H,spearman,9,-0.4126733232079527,10.778056621551514,0.5824251174926758,4486771,2814658,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
CSNA3,GGBR4,1Year,1D,spearman,6,,6.219428777694702,,1753841,2814658,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
CSAN3,RENT3,1Year,1T,pearson,1,0.0637112644336687,7.673104286193848,0.0023760795593261,2531894,3085387,130190,153297,88830,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIN3,RAIZ4,1Year,1S,kendall,10,0.0290357113120808,13.6261248588562,0.9159371852874756,1433386,2328423,9197565,9197779,2090694,,correlation_instrument_combinations_part_3_736975_backup.csv
MGLU3,PRIO3,1Year,1H,pearson,1,-0.3048082172834649,6.758841514587402,0.0015606880187988,2337273,2583061,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
CYRE3,MULT3,1Year,1D,pearson,8,,5.058990716934204,,1990807,1704767,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BPAC11,SBSP3,1Year,1D,kendall,7,,6.7788801193237305,,2880579,2043096,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BBSE3,POMO4,1Year,1D,pearson,1,,6.301198244094849,,2027918,2603793,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
HAPV3,VIVT3,1Year,1S,pearson,7,-0.5081300237880157,15.26553201675415,0.0435478687286376,3754418,2100935,7811762,9197775,2427287,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,CSNA3,1Year,1ms,kendall,1,0.1915970990761014,13.17166829109192,1.8716826438903809,4486771,1753841,4486771,1753841,6204429,,correlation_instrument_combinations_part_3_736975_backup.csv
MGLU3,RAIZ4,1Year,1H,spearman,2,0.0413118072206369,6.966018915176392,0.5621592998504639,2337273,2328423,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
CYRE3,USIM5,1Year,1H,pearson,7,-0.3533075523170113,4.927847623825073,0.0015544891357421,1990807,1588823,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
BEEF3,USIM5,1Year,1H,spearman,7,-0.077141661355533,5.629924058914185,0.5691039562225342,1994111,1588823,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
CYRE3,MGLU3,1Year,1ms,kendall,2,0.2588931294807854,9.027064800262451,1.5243148803710938,1990807,2337273,1990807,2337273,4305453,,correlation_instrument_combinations_part_3_736975_backup.csv
RENT3,VIVT3,1Year,1D,kendall,6,,7.03781795501709,,3085387,2100935,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
SMFT3,TOTS3,1Year,1D,kendall,9,,4.626533031463623,,1640080,1702042,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
EQTL3,VIVT3,1Year,1H,spearman,4,-0.6599678659820237,7.462522029876709,0.5675640106201172,2934890,2100935,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
EQTL3,VALE3,1Year,1ms,pearson,1,0.3263555723296306,12.92173171043396,0.1608991622924804,2934890,4355401,2934890,4355401,6757893,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIG4,SUZB3,1Year,1T,kendall,10,0.0258211004156692,8.222663640975952,0.5935835838317871,3095210,2157162,153297,130197,88992,,correlation_instrument_combinations_part_3_736975_backup.csv
SBSP3,SUZB3,1Year,1H,spearman,2,-0.7745313768995146,6.377280473709106,0.5652031898498535,2043096,2157162,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC3,BRAV3,1Year,1D,kendall,5,,5.431971311569214,,1739149,2211028,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
RADL3,TIMS3,1Year,1ms,spearman,2,-0.5528045411483717,10.207479476928713,1.496854543685913,2764740,2024239,2764740,2024239,4739688,,correlation_instrument_combinations_part_3_736975_backup.csv
EQTL3,WEGE3,1Year,1D,kendall,2,,7.498798608779907,,2934890,2589087,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
MGLU3,MRVE3,1Year,1D,spearman,10,,5.675652980804443,,2337273,1758559,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
ELET3,WEGE3,1Year,1S,spearman,10,-0.5907552661244286,15.678765058517456,0.9615483283996582,3059464,2589087,9197768,7811390,2208766,,correlation_instrument_combinations_part_3_736975_backup.csv
POMO4,RAIZ4,1Year,1ms,spearman,7,-0.2578725380414392,10.137092113494871,1.512373924255371,2603793,2328423,2603793,2328423,4904854,,correlation_instrument_combinations_part_3_736975_backup.csv
TIMS3,VIVT3,1Year,1S,spearman,2,-0.4764261130438111,14.406468391418455,0.944953680038452,2024239,2100935,9197767,9197775,1949187,,correlation_instrument_combinations_part_3_736975_backup.csv
ITUB4,WEGE3,1Year,1H,pearson,3,-0.6974586296749318,9.975052118301392,0.0015616416931152,4553920,2589087,2170,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
BBAS3,VALE3,1Year,1H,kendall,8,-0.0613351152176881,13.448459148406982,0.5703434944152832,4920259,4355401,2170,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
BRAV3,PRIO3,1Year,1ms,spearman,2,0.5941797256705756,9.767884731292725,1.4666130542755127,2211028,2583061,2211028,2583061,4457952,,correlation_instrument_combinations_part_3_736975_backup.csv
BBDC3,CPLE6,1Year,1S,pearson,4,0.940380094986498,14.13327980041504,0.0411045551300048,1739149,3024581,9197783,9197789,2329144,,correlation_instrument_combinations_part_3_736975_backup.csv
ABEV3,EQTL3,1Year,1ms,pearson,1,0.4508258924648906,13.780047178268433,0.1714775562286377,4486771,2934890,4486771,2934890,7353835,,correlation_instrument_combinations_part_3_736975_backup.csv
BBSE3,PETR4,1Year,1ms,spearman,3,0.4390771476906208,15.819251537322998,2.049755811691284,2027918,5783697,2027918,5783697,7525712,,correlation_instrument_combinations_part_3_736975_backup.csv
BRAV3,ITUB4,1Year,1D,kendall,5,,9.795257329940796,,2211028,4553920,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
RAIZ4,TOTS3,1Year,1S,kendall,4,-0.5937478202764328,14.119803190231323,0.9791133403778076,2328423,1702042,9197779,9197563,2167048,,correlation_instrument_combinations_part_3_736975_backup.csv
CYRE3,VALE3,1Year,1D,pearson,4,,8.655972003936768,,1990807,4355401,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
KLBN11,PRIO3,1Year,1T,spearman,4,0.4091729800439546,6.530500173568726,0.5783987045288086,1706371,2583061,153297,130197,89049,,correlation_instrument_combinations_part_3_736975_backup.csv
CMIN3,RENT3,1Year,1H,kendall,5,0.071119341259728,6.738703966140747,0.5906620025634766,1433386,3085387,2555,2555,1738,,correlation_instrument_combinations_part_3_736975_backup.csv
RAIL3,VBBR3,1Year,1D,spearman,1,,7.734816551208496,,3015133,2642833,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
BEEF3,CMIG4,1Year,1ms,spearman,8,0.0677381814774675,10.477708101272585,1.529767990112305,1994111,3095210,1994111,3095210,5065348,,correlation_instrument_combinations_part_3_736975_backup.csv
ALOS3,ENEV3,1Year,1S,kendall,9,0.8055160977162097,12.807249069213867,0.8560991287231445,1494794,2096459,9197810,7811387,1675448,,correlation_instrument_combinations_part_3_736975_backup.csv
PETR4,RENT3,1Year,1D,pearson,3,,12.19193434715271,,5783697,3085387,0,0,0,,correlation_instrument_combinations_part_3_736975_backup.csv
MRVE3,PETR4,1Year,1H,spearman,1,-0.5980389805787494,10.826547145843506,0.5722177028656006,1758559,5783697,2555,2170,1509,,correlation_instrument_combinations_part_3_736975_backup.csv
POMO4,USIM5,1Year,1ms,pearson,3,-0.6428196989287521,7.217874765396118,0.0835409164428711,2603793,1588823,2603793,1588823,3845237,,correlation_instrument_combinations_part_3_736975_backup.csv
